LinearRegressionModelActivity=0.0014*N2_Q_AB_nCi_2_NS1_T_KA_v_MAS+-0.1676*N3_Q_AB_nCi_2_NS1_T_KA_e_MAS+0.4511*N3_Q_AB_nCi_2_NS0_T_KA_e_MAS+-1.7277,3,0.78268,0.60808,0.36977,1.16720,65.58455,[N2_Q_AB_nCi_2_NS1_T_KA_v_MAS  N3_Q_AB_nCi_2_NS1_T_KA_e_MAS  N3_Q_AB_nCi_2_NS0_T_KA_e_MAS]
LinearRegressionModelActivity=0.042*N1_Q_AB_nCi_2_NS0_T_KA_e_MAS+0.0699*N3_Q_AB_nCi_2_NS1_T_KA_e_MAS+-0.552*N3_Q_AB_nCi_2_NS0_T_KA_e_MAS+7.8753,3,0.78842,-0.63826,0.40738,1.21340,112.49045,[N3_Q_AB_nCi_2_NS1_T_KA_e_MAS  N1_Q_AB_nCi_2_NS0_T_KA_e_MAS  N3_Q_AB_nCi_2_NS0_T_KA_e_MAS]
LinearRegressionModelActivity=0.019*N2_Q_AB_nCi_2_NS0_T_KA_p_MAS+-0.015*N3_Q_AB_nCi_2_NS1_T_KA_e_MAS+0.3347*N3_Q_AB_nCi_2_NS0_T_KA_e_MAS+-4.5832,3,0.79342,0.64427,0.41509,1.20695,76.63028,[N3_Q_AB_nCi_2_NS1_T_KA_e_MAS  N2_Q_AB_nCi_2_NS0_T_KA_p_MAS  N3_Q_AB_nCi_2_NS0_T_KA_e_MAS]
LinearRegressionModelActivity=0.0015*N1_Q_AB_nCi_2_NS1_T_KA_p_MAS+-0.1204*N3_Q_AB_nCi_2_NS1_T_KA_e_MAS+0.3827*N3_Q_AB_nCi_2_NS0_T_KA_e_MAS+0.5953,3,0.79938,0.61542,0.37874,1.20265,60.35453,[N3_Q_AB_nCi_2_NS1_T_KA_e_MAS  N1_Q_AB_nCi_2_NS1_T_KA_p_MAS  N3_Q_AB_nCi_2_NS0_T_KA_e_MAS]
LinearRegressionModelActivity=0.0353*N3_Q_AB_nCi_2_NS1_T_KA_r_MAS+-0.0962*N3_Q_AB_nCi_2_NS1_T_KA_e_MAS+0.5994*N3_Q_AB_nCi_2_NS0_T_KA_e_MAS+-5.3365,3,0.77756,0.64105,0.41095,1.17871,182.12360,[N3_Q_AB_nCi_2_NS1_T_KA_e_MAS  N3_Q_AB_nCi_2_NS1_T_KA_r_MAS  N3_Q_AB_nCi_2_NS0_T_KA_e_MAS]
LinearRegressionModelActivity=0.0117*N1_Q_AB_nCi_2_NS0_T_KA_r_MAS+0.0077*N3_Q_AB_nCi_2_NS1_T_KA_e_MAS+0.2893*N3_Q_AB_nCi_2_NS0_T_KA_e_MAS+-3.7168,3,0.79623,0.64353,0.41413,1.16058,120.63792,[N3_Q_AB_nCi_2_NS1_T_KA_e_MAS  N1_Q_AB_nCi_2_NS0_T_KA_r_MAS  N3_Q_AB_nCi_2_NS0_T_KA_e_MAS]
LinearRegressionModelActivity=0.0258*N2_Q_AB_nCi_2_NS1_T_KA_r_MAS+-0.1392*N3_Q_AB_nCi_2_NS1_T_KA_e_MAS+0.6366*N3_Q_AB_nCi_2_NS0_T_KA_e_MAS+-4.0614,3,0.77374,0.63018,0.39713,1.20579,116.66089,[N3_Q_AB_nCi_2_NS1_T_KA_e_MAS  N2_Q_AB_nCi_2_NS1_T_KA_r_MAS  N3_Q_AB_nCi_2_NS0_T_KA_e_MAS]
LinearRegressionModelActivity=0.0044*N3_Q_AB_nCi_2_NS1_T_KA_e_MAS+0.9722*N2_Q_AB_nCi_2_NS0_T_KA_e_MAS+-1.8058*N3_Q_AB_nCi_2_NS0_T_KA_e_MAS+11.7013,3,0.79917,0.66614,0.44375,1.15824,1992.77664,[N3_Q_AB_nCi_2_NS1_T_KA_e_MAS  N2_Q_AB_nCi_2_NS0_T_KA_e_MAS  N3_Q_AB_nCi_2_NS0_T_KA_e_MAS]
LinearRegressionModelActivity=-0.0643*N3_Q_AB_nCi_2_NS1_T_KA_e_MAS+0.0002*N1_Q_AB_nCi_2_NS1_T_KA_v_MAS+0.121*N3_Q_AB_nCi_2_NS0_T_KA_e_MAS+2.7911,3,0.79972,0.57226,0.32748,1.17076,11.85177,[N3_Q_AB_nCi_2_NS1_T_KA_e_MAS  N1_Q_AB_nCi_2_NS1_T_KA_v_MAS  N3_Q_AB_nCi_2_NS0_T_KA_e_MAS]
LinearRegressionModelActivity=-0.0298*N3_Q_AB_nCi_2_NS1_T_KA_e_MAS+0.0037*N1_Q_AB_nCi_2_NS0_T_KA_p_MAS+0.1995*N3_Q_AB_nCi_2_NS0_T_KA_e_MAS+-0.0877,3,0.79289,0.64166,0.41173,1.21249,36.54239,[N3_Q_AB_nCi_2_NS1_T_KA_e_MAS  N1_Q_AB_nCi_2_NS0_T_KA_p_MAS  N3_Q_AB_nCi_2_NS0_T_KA_e_MAS]
LinearRegressionModelActivity=-0.6824*N3_Q_AB_nCi_2_NS1_T_KA_e_MAS+0.1109*N3_Q_AB_nCi_2_NS0_T_KA_e_MAS+0.3586*N2_Q_AB_nCi_2_NS1_T_KA_e_MAS+10.6088,3,0.78678,-0.51930,0.26967,1.22723,65.81734,[N3_Q_AB_nCi_2_NS1_T_KA_e_MAS  N3_Q_AB_nCi_2_NS0_T_KA_e_MAS  N2_Q_AB_nCi_2_NS1_T_KA_e_MAS]
LinearRegressionModelActivity=-0.0361*N3_Q_AB_nCi_2_NS1_T_KA_e_MAS+0.4814*N3_Q_AB_nCi_2_NS0_T_KA_e_MAS+0.0091*N3_Q_AB_nCi_2_NS1_T_KA_p_MAS+-6.2905,3,0.77610,0.64501,0.41604,1.24679,95.15505,[N3_Q_AB_nCi_2_NS1_T_KA_e_MAS  N3_Q_AB_nCi_2_NS1_T_KA_p_MAS  N3_Q_AB_nCi_2_NS0_T_KA_e_MAS]
LinearRegressionModelActivity=0.0049*N3_Q_AB_nCi_2_NS1_T_KA_e_MAS+-0.0058*N3_Q_AB_nCi_2_NS0_T_KA_e_MAS+0.0042*N2_Q_AB_nCi_2_NS0_T_KA_v_MAS+-2.2901,3,0.80414,-0.37843,0.14321,1.10629,8.49939,[N3_Q_AB_nCi_2_NS1_T_KA_e_MAS  N3_Q_AB_nCi_2_NS0_T_KA_e_MAS  N2_Q_AB_nCi_2_NS0_T_KA_v_MAS]
